DATE,GAME_ID,HOME_TEAM_ROUND,AWAY_TEAM_ROUND,PERIOD,POSSESSION_ID,TEAM_ON_OFFENSE,TEAM_ON_DEFENSE,OFFENSE_LINEUP,DEFENSE_LINEUP,AWAY_TEAM,AWAY_SCORE,HOME_TEAM,HOME_SCORE,AWAY_LINEUP,HOME_LINEUP,PRIMARY_PLAY,PICK_ROLL_BALL_HANDLER,PICK_ROLL_MAN,ISOLATION,POST_UP,SPOT_UP,OFF_SCREEN,HAND_OFF,TRANSITION,CUT,OFFENSIVE_REBOUND,OFF_THE_BALL,POINTS_SCORED,MADE2,MISS2,MADE3,MISS3,MADE_FT,MISS_FT,OFF_REB,DEF_REB,TOV,FOUL,LENGTH_OF_POSSESSION,3PT_IN_POSS,FT_IN_POSS,FGM,FGA
2018-04-24,1,1.0,1.0,2,62.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,147/150/152/154/157,126/127/130/131/133,Fenerbahce Dogus Istanbul,35.0,Baskonia Vitoria Gasteiz,36.0,126/127/130/131/133,147/150/152/154/157,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0,1,1.0,1.0
2018-04-24,1,1.0,1.0,2,63.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,126/127/130/131/133,147/150/152/154/157,Fenerbahce Dogus Istanbul,35.0,Baskonia Vitoria Gasteiz,40,126/127/130/131/133,147/150/152/154/157,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0,0,0.0,1.0
2018-04-24,1,1.0,1.0,2,64.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,147/150/152/154/157,126/127/130/131/133,Fenerbahce Dogus Istanbul,35.0,Baskonia Vitoria Gasteiz,40.0,126/127/130/131/133,147/150/152/154/157,2,0,1,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1,0,1.0,1.0
2018-04-24,1,1.0,1.0,2,65.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,126/127/130/131/133,147/150/152/154/157,Fenerbahce Dogus Istanbul,35.0,Baskonia Vitoria Gasteiz,43,126/127/130/131/133,147/150/152/154/157,8,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0,0,0.0,0.0
2018-04-24,1,1.0,1.0,2,66.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,147/150/152/154/157,126/127/130/131/133,Fenerbahce Dogus Istanbul,35.0,Baskonia Vitoria Gasteiz,43.0,126/127/130/131/133,147/150/152/154/157,1,1,0,0,0,0,0,0,0,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0,0,1.0,1.0
2018-04-24,1,1.0,1.0,2,67.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,126/127/130/131/133,147/150/152/154/157,Fenerbahce Dogus Istanbul,35.0,Baskonia Vitoria Gasteiz,45,126/127/130/131/133,147/150/152/154/157,4,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,0,0,0.0,1.0
2018-04-24,1,1.0,1.0,2,68.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,147/150/152/154/157,126/127/130/131/133,Fenerbahce Dogus Istanbul,35.0,Baskonia Vitoria Gasteiz,45.0,126/127/130/131/133,147/150/152/154/157,2,0,1,0,0,0,0,0,0,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0,0,1.0,1.0
2018-04-24,1,1.0,1.0,2,69.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,126/127/130/131/133,147/150/152/154/157,Fenerbahce Dogus Istanbul,35.0,Baskonia Vitoria Gasteiz,47,126/127/130/131/133,147/150/152/154/157,0,1,1,0,0,0,0,0,0,0,1,0,5.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,44.0,1,0,2.0,3.0
2018-04-24,1,1.0,1.0,3,70.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,148/150/151/152/154,126/127/130/131/133,Fenerbahce Dogus Istanbul,40.0,Baskonia Vitoria Gasteiz,47.0,126/127/130/131/133,148/150/151/152/154,4,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,0,0,0.0,1.0
2018-04-24,1,1.0,1.0,3,71.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,126/127/130/131/133,148/150/151/152/154,Fenerbahce Dogus Istanbul,40.0,Baskonia Vitoria Gasteiz,47,126/127/130/131/133,148/150/151/152/154,1,1,1,0,0,1,0,0,0,0,1,0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,46.0,0,0,1.0,3.0
2018-04-24,1,1.0,1.0,3,72.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,148/150/151/152/154,126/127/130/131/133,Fenerbahce Dogus Istanbul,42.0,Baskonia Vitoria Gasteiz,47.0,126/127/130/131/133,148/150/151/152/154,0,0,0,0,0,0,0,0,0,1,0,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.0,0,0,1.0,1.0
2018-04-24,1,1.0,1.0,3,73.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,126/127/130/131/133,148/150/151/152/154,Fenerbahce Dogus Istanbul,42.0,Baskonia Vitoria Gasteiz,49,126/127/130/131/133,148/150/151/152/154,2,0,1,0,0,0,0,0,0,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0,0,1.0,1.0
2018-04-24,1,1.0,1.0,3,74.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,148/150/151/152/154,126/127/130/131/133,Fenerbahce Dogus Istanbul,44.0,Baskonia Vitoria Gasteiz,49.0,126/127/130/131/133,148/150/151/152/154,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,0,1.0,1.0
2018-04-24,1,1.0,1.0,3,75.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,126/127/130/131/133,148/150/151/152/154,Fenerbahce Dogus Istanbul,44.0,Baskonia Vitoria Gasteiz,51,126/127/130/131/133,148/150/151/152/154,1,1,0,0,0,0,0,0,0,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0,0,1.0,1.0
2018-04-24,1,1.0,1.0,3,76.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,148/150/151/152/154,126/127/130/131/133,Fenerbahce Dogus Istanbul,46.0,Baskonia Vitoria Gasteiz,51.0,126/127/130/131/133,148/150/151/152/154,8,0,0,0,0,0,0,0,0,1,0,1,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,21.0,0,1,0.0,0.0
2018-04-24,1,1.0,1.0,3,77.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,126/127/130/131/133,148/150/151/152/154,Fenerbahce Dogus Istanbul,46.0,Baskonia Vitoria Gasteiz,53,126/127/130/131/133,148/150/151/152/154,9,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,29.0,1,0,0.0,2.0
2018-04-24,1,1.0,1.0,3,78.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,148/150/151/152/154,126/130/131/133/134,Fenerbahce Dogus Istanbul,46.0,Baskonia Vitoria Gasteiz,53.0,126/130/131/133/134,148/150/151/152/154,0,0,0,0,0,1,0,0,0,0,1,0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,1,0,1.0,2.0
2018-04-24,1,1.0,1.0,3,79.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,126/130/131/133/134,148/150/151/152/154,Fenerbahce Dogus Istanbul,46.0,Baskonia Vitoria Gasteiz,56,126/130/131/133/134,148/150/151/152/154,1,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,22.0,0,1,0.0,0.0
2018-04-24,1,1.0,1.0,3,80.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,147/148/150/152/154,128/130/131/133/134,Fenerbahce Dogus Istanbul,47.0,Baskonia Vitoria Gasteiz,56.0,128/130/131/133/134,147/148/150/152/154,3,0,0,0,1,0,0,0,0,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0,0,1.0,1.0
2018-04-24,1,1.0,1.0,3,81.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,128/130/131/133/134,147/148/150/152/154,Fenerbahce Dogus Istanbul,47.0,Baskonia Vitoria Gasteiz,58,128/130/131/133/134,147/148/150/152/154,4,0,0,0,0,1,0,0,0,0,0,0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,1,1,1.0,1.0
2018-04-24,1,1.0,1.0,3,82.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,147/148/150/152/154,128/130/131/133/134,Fenerbahce Dogus Istanbul,51.0,Baskonia Vitoria Gasteiz,58.0,128/130/131/133/134,147/148/150/152/154,3,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0
2018-04-24,1,1.0,1.0,3,83.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,128/130/131/133/134,147/152/153/154/155,Fenerbahce Dogus Istanbul,51.0,Baskonia Vitoria Gasteiz,58,128/130/131/133/134,147/152/153/154/155,0,0,0,0,0,1,0,0,0,0,0,0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1,0,1.0,1.0
2018-04-24,1,1.0,1.0,3,84.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,147/152/153/154/155,128/130/131/133/134,Fenerbahce Dogus Istanbul,54.0,Baskonia Vitoria Gasteiz,58.0,128/130/131/133/134,147/152/153/154/155,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,27.0,0,0,0.0,0.0
2018-04-24,1,1.0,1.0,3,85.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,128/130/131/133/134,147/152/153/154/155,Fenerbahce Dogus Istanbul,54.0,Baskonia Vitoria Gasteiz,58,128/130/131/133/134,147/152/153/154/155,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0,0,0.0,0.0
2018-04-24,1,1.0,1.0,3,86.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,147/152/153/154/155,128/130/131/133/134,Fenerbahce Dogus Istanbul,54.0,Baskonia Vitoria Gasteiz,57.0,128/130/131/133/134,147/152/153/154/155,8,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,15.0,0,1,0.0,0.0
2018-04-24,1,1.0,1.0,3,87.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,128/130/131/133/134,147/152/153/154/155,Fenerbahce Dogus Istanbul,54.0,Baskonia Vitoria Gasteiz,59,128/130/131/133/134,147/152/153/154/155,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,22.0,0,0,0.0,0.0
2018-04-24,1,1.0,1.0,3,88.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,147/152/153/154/155,128/130/131/133/134,Fenerbahce Dogus Istanbul,54.0,Baskonia Vitoria Gasteiz,59.0,128/130/131/133/134,147/152/153/154/155,9,0,0,1,0,0,0,0,0,0,0,0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1,0,1.0,1.0
2018-04-24,1,1.0,1.0,3,89.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,128/129/130/131/134,147/152/153/154/155,Fenerbahce Dogus Istanbul,54.0,Baskonia Vitoria Gasteiz,62,128/129/130/131/134,147/152/153/154/155,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,19.0,0,1,0.0,0.0
2018-04-24,1,1.0,1.0,3,90.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,147/152/153/154/155,127/128/129/130/131,Fenerbahce Dogus Istanbul,55.0,Baskonia Vitoria Gasteiz,62.0,127/128/129/130/131,147/152/153/154/155,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0,0,1.0,1.0
2018-04-24,1,1.0,1.0,3,91.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,127/128/129/130/131,147/152/153/154/155,Fenerbahce Dogus Istanbul,55.0,Baskonia Vitoria Gasteiz,64,127/128/129/130/131,147/152/153/154/155,0,0,0,0,0,1,0,0,0,0,0,0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,1,0,1.0,1.0
2018-04-24,1,1.0,1.0,3,92.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,147/152/153/154/155,127/128/129/130/131,Fenerbahce Dogus Istanbul,58.0,Baskonia Vitoria Gasteiz,64.0,127/128/129/130/131,147/152/153/154/155,2,0,1,0,0,0,0,0,0,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0,0,1.0,1.0
2018-04-24,1,1.0,1.0,3,93.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,127/128/129/130/131,147/152/153/154/155,Fenerbahce Dogus Istanbul,58.0,Baskonia Vitoria Gasteiz,66,127/128/129/130/131,147/152/153/154/155,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,1,0,1.0,1.0
2018-04-24,1,1.0,1.0,3,94.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,147/150/153/154/155,127/128/129/130/135,Fenerbahce Dogus Istanbul,61.0,Baskonia Vitoria Gasteiz,66.0,127/128/129/130/135,147/150/153/154/155,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,18.0,0,1,0.0,0.0
2018-04-24,1,1.0,1.0,3,95.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,127/128/129/130/135,147/150/153/154/155,Fenerbahce Dogus Istanbul,60.0,Baskonia Vitoria Gasteiz,67,127/128/129/130/135,147/150/153/154/155,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0,1,1.0,1.0
2018-04-24,1,1.0,1.0,3,96.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,147/150/153/154/155,127/128/129/130/135,Fenerbahce Dogus Istanbul,64.0,Baskonia Vitoria Gasteiz,67.0,127/128/129/130/135,147/150/153/154/155,3,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0,0,0.0,0.0
2018-04-24,1,1.0,1.0,3,97.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,127/128/129/130/135,147/150/153/154/155,Fenerbahce Dogus Istanbul,64.0,Baskonia Vitoria Gasteiz,67,127/128/129/130/135,147/150/153/154/155,4,0,0,0,0,1,0,0,0,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0,0,1.0,1.0
2018-04-24,1,1.0,1.0,4,98.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,148/150/151/154/155,127/128/129/130/135,Fenerbahce Dogus Istanbul,66.0,Baskonia Vitoria Gasteiz,67.0,127/128/129/130/135,148/150/151/154/155,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,1,0,0.0,1.0
2018-04-24,1,1.0,1.0,4,99.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,127/128/129/130/135,148/150/151/154/155,Fenerbahce Dogus Istanbul,66.0,Baskonia Vitoria Gasteiz,67,127/128/129/130/135,148/150/151/154/155,4,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,1,0,0.0,1.0
2018-04-24,1,1.0,1.0,4,100.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,148/150/151/154/155,127/128/129/130/135,Fenerbahce Dogus Istanbul,66.0,Baskonia Vitoria Gasteiz,67.0,127/128/129/130/135,148/150/151/154/155,4,0,0,0,0,1,0,0,0,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0,0,1.0,1.0
2018-04-24,1,1.0,1.0,4,101.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,127/128/129/130/135,148/150/151/154/155,Fenerbahce Dogus Istanbul,66.0,Baskonia Vitoria Gasteiz,69,127/128/129/130/135,148/150/151/154/155,3,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21.0,0,0,0.0,1.0
2018-04-24,1,1.0,1.0,4,102.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,148/150/151/154/155,127/128/129/130/135,Fenerbahce Dogus Istanbul,66.0,Baskonia Vitoria Gasteiz,69.0,127/128/129/130/135,148/150/151/154/155,4,0,0,0,0,1,0,0,0,0,0,0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1,0,1.0,1.0
2018-04-24,1,1.0,1.0,4,103.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,126/127/128/129/135,148/150/151/154/155,Fenerbahce Dogus Istanbul,66.0,Baskonia Vitoria Gasteiz,72,126/127/128/129/135,148/150/151/154/155,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,1,0,0.0,1.0
2018-04-24,1,1.0,1.0,4,104.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,148/150/151/154/155,126/127/128/129/135,Fenerbahce Dogus Istanbul,66.0,Baskonia Vitoria Gasteiz,72.0,126/127/128/129/135,148/150/151/154/155,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1,0,1.0,1.0
2018-04-24,1,1.0,1.0,4,105.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,126/127/128/129/135,148/150/151/154/155,Fenerbahce Dogus Istanbul,66.0,Baskonia Vitoria Gasteiz,75,126/127/128/129/135,148/150/151/154/155,0,1,1,0,1,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,54.0,1,0,0.0,1.0
2018-04-24,1,1.0,1.0,4,106.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,148/150/151/152/155,126/127/128/130/131,Fenerbahce Dogus Istanbul,66.0,Baskonia Vitoria Gasteiz,75.0,126/127/128/130/131,148/150/151/152/155,9,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0
2018-04-24,1,1.0,1.0,4,107.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,126/127/128/130/131,147/148/150/152/155,Fenerbahce Dogus Istanbul,66.0,Baskonia Vitoria Gasteiz,75,126/127/128/130/131,147/148/150/152/155,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,11.0,0,1,0.0,0.0
2018-04-24,1,1.0,1.0,4,108.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,147/148/150/152/155,126/127/128/130/131,Fenerbahce Dogus Istanbul,66.0,Baskonia Vitoria Gasteiz,75.0,126/127/128/130/131,147/148/150/152/155,8,0,0,0,0,0,0,0,0,1,1,1,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,0,0,1.0,2.0
2018-04-24,1,1.0,1.0,4,109.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,126/127/128/130/131,147/148/150/152/155,Fenerbahce Dogus Istanbul,66.0,Baskonia Vitoria Gasteiz,77,126/127/128/130/131,147/148/150/152/155,4,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,27.0,0,0,0.0,0.0
2018-04-24,1,1.0,1.0,4,110.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,147/148/150/152/155,126/127/128/130/131,Fenerbahce Dogus Istanbul,66.0,Baskonia Vitoria Gasteiz,77.0,126/127/128/130/131,147/148/150/152/155,8,0,0,0,0,0,0,0,0,1,0,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0,0,1.0,1.0
2018-04-24,1,1.0,1.0,4,111.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,126/127/128/130/131,147/148/150/152/155,Fenerbahce Dogus Istanbul,66.0,Baskonia Vitoria Gasteiz,79,126/127/128/130/131,147/148/150/152/155,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0,0,0.0,0.0
2018-04-24,1,1.0,1.0,4,112.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,147/148/150/152/155,126/127/128/130/131,Fenerbahce Dogus Istanbul,66.0,Baskonia Vitoria Gasteiz,79.0,126/127/128/130/131,147/148/150/152/155,7,0,0,0,0,0,0,0,1,0,0,0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1,0,1.0,1.0
2018-04-24,1,1.0,1.0,4,113.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,126/127/128/130/131,147/148/150/152/155,Fenerbahce Dogus Istanbul,65.0,Baskonia Vitoria Gasteiz,82,126/127/128/130/131,147/148/150/152/155,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,12.0,0,1,0.0,0.0
2018-04-24,1,1.0,1.0,4,114.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,147/148/152/154/155,126/127/130/132/133,Fenerbahce Dogus Istanbul,68.0,Baskonia Vitoria Gasteiz,81.0,126/127/130/132/133,147/148/152/154/155,0,0,0,0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,20.0,0,1,0.0,0.0
2018-04-24,1,1.0,1.0,4,115.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,126/127/130/132/133,147/148/152/154/155,Fenerbahce Dogus Istanbul,68.0,Baskonia Vitoria Gasteiz,84,126/127/130/132/133,147/148/152/154/155,1,1,0,0,0,0,0,0,0,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0,0,1.0,1.0
2018-04-24,1,1.0,1.0,4,116.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,147/148/152/154/155,126/127/130/132/133,Fenerbahce Dogus Istanbul,70.0,Baskonia Vitoria Gasteiz,84.0,126/127/130/132/133,147/148/152/154/155,9,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,1,0,0.0,1.0
2018-04-24,1,1.0,1.0,4,117.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,126/127/130/132/133,147/148/154/155/157,Fenerbahce Dogus Istanbul,69.0,Baskonia Vitoria Gasteiz,84,126/127/130/132/133,147/148/154/155/157,0,0,1,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,21.0,0,1,0.0,0.0
2018-04-24,1,1.0,1.0,4,118.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,147/148/154/155/157,126/127/130/132/133,Fenerbahce Dogus Istanbul,71.0,Baskonia Vitoria Gasteiz,84.0,126/127/130/132/133,147/148/154/155/157,3,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0,0,0.0,0.0
2018-04-24,1,1.0,1.0,4,119.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,126/127/130/132/133,147/148/154/155/157,Fenerbahce Dogus Istanbul,74.0,Baskonia Vitoria Gasteiz,84,126/127/130/132/133,147/148/154/155/157,7,0,0,0,0,0,0,0,1,0,0,0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1,0,1.0,1.0
2018-04-24,1,1.0,1.0,4,120.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,147/148/150/155/157,126/127/130/132/133,Fenerbahce Dogus Istanbul,74.0,Baskonia Vitoria Gasteiz,84.0,126/127/130/132/133,147/148/150/155/157,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0.0
2018-04-24,1,1.0,1.0,4,121.0,Fenerbahce Dogus Istanbul,Baskonia Vitoria Gasteiz,126/127/130/132/133,147/148/150/155/157,Fenerbahce Dogus Istanbul,74.0,Baskonia Vitoria Gasteiz,84,126/127/130/132/133,147/148/150/155/157,4,0,0,0,0,1,0,0,0,0,0,0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1,0,1.0,1.0
2018-04-24,1,1.0,1.0,4,122.0,Baskonia Vitoria Gasteiz,Fenerbahce Dogus Istanbul,147/148/150/155/157,126/127/130/132/133,Fenerbahce Dogus Istanbul,77.0,Baskonia Vitoria Gasteiz,84.0,126/127/130/132/133,147/148/150/155/157,9,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,0,0,0.0,1.0
